Source ID,Name,Random_number, RA (deg),DEC (deg),parallax (mas),pmra(masyr),pmdec (mas(yr),phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,M_g,U (km/s),V (km/s),W (km/s),Ilabel (0=thin.1=thick.2=halo)
Gaia DR2 5832536833215107200,J154726.93-620408.4,1506467673,236.8621872,-61.93094707,10.76287549,-46.68949027,-60.82438737,16.71855,16.638515,16.822376,-0.18386078,-0.080034256,-0.10382652,11.87819131,-14.77336477,-14.74561752,-1.666914795,0
Gaia DR2 1338388813904333952,J171254.89+355914.6,1623295440,258.228709,35.98742692,14.09724096,-108.8549421,11.31927551,17.083488,17.119404,16.926691,0.19271278,0.035915375,0.15679741,12.82915908,-1.983815745,-8.876402604,36.68887599,0
Gaia DR2 2708540070600397568,J222407.46+055902.8,1506936938,336.0311316,5.98405912,18.56068245,174.5915704,81.06057106,19.582838,20.278023,18.851799,1.4262238,0.6951847,0.73103905,15.92580776,-41.20413412,15.44186463,-6.36227829,0
Gaia DR2 6573232388926394880,J220814.38-413617.6,1096374909,332.0599429,-40.39506536,18.49487289,-216.0546396,-49.05578096,18.317085,18.788675,17.680714,1.1079617,0.47159004,0.6363716,14.65234202,51.8491732,7.133181115,39.82769439,0
Gaia DR2 5729256751028230272,J090639.48-183922.3,1014501355,136.6644889,-17.34376011,12.51843796,70.30809228,-155.9880839,19.608913,20.162485,18.812626,1.3498592,0.5535717,0.79628754,15.09666413,61.05051029,-20.22828707,-8.240345605,0
Gaia DR2 127366331745660288,J023141.42+270952.9,1524043855,37.9226166,27.16473936,35.53742183,390.7752261,166.4374374,17.118542,17.631466,16.452492,1.1789742,0.5129242,0.66604996,14.8719713,-31.83552382,-9.946259418,43.33200594,0
Gaia DR2 1682417167486191360,J123323.71+674529.9,647058037,188.3488486,67.75825948,10.12432823,-108.6781366,6.980627028,16.997934,17.050917,16.890575,0.16034126,0.05298233,0.10735893,12.02476542,-38.7166175,-13.23918,0.818256275,0
Gaia DR2 6037139798019991936,J162048.89-320538.0,493253576,245.2036782,-31.90612151,16.58743165,-160.5807586,-119.3096644,19.024895,19.472578,18.203867,1.2687111,0.44768333,0.82102776,15.12379045,-9.224172721,-43.71232612,15.83854109,0
Gaia DR2 6791196382856581376,J212121.72-260242.0,643210140,320.3404867,-25.95501107,40.6765481,366.0142072,-110.1238376,12.939884,12.821268,13.101976,-0.2807083,-0.118616104,-0.16209221,10.98660464,-21.4874263,-2.907285941,-25.84621839,0
Gaia DR2 2188971318395665664,J210242.72+554919.2,679700703,315.6779898,55.82202326,13.16842941,-11.63552773,-109.0431677,18.576092,18.825846,18.137989,0.6878567,0.24975395,0.43810272,14.17376167,37.9912499,15.58777283,-16.08722828,0
Gaia DR2 469080664324429184,J041652.13+564738.8,919305027,64.21721226,56.79408616,10.12323104,24.91876671,98.56648682,19.90904,20.315372,19.240692,1.0746803,0.40633202,0.6683483,14.93563619,21.20901846,29.20163512,47.6014423,0
Gaia DR2 6362156599121046784,J205338.62-780830.8,1424855090,313.4108989,-77.858047,10.91331273,51.63946629,-56.56585579,17.916857,17.967468,17.756187,0.21128082,0.050611496,0.16066933,13.10663977,-20.19394259,-7.985524504,-2.181582076,0
Gaia DR2 6249757339346143872,J161258.22-172609.2,921838834,243.242566,-16.56410286,10.07261931,13.20845671,-88.1284383,19.331385,19.634888,18.846441,0.7884464,0.30350304,0.4849434,14.34709676,17.86081942,-17.17522688,-22.60010212,0
Gaia DR2 757039559887727104,J111551.14+314604.4,827068532,168.9630645,31.76795282,12.07884803,-41.2210983,-116.0972826,19.211597,19.671936,18.690226,0.98171043,0.4603386,0.52137184,14.62172503,7.984750532,-37.54662678,2.523121462,0
Gaia DR2 6754146036454983552,J195830.86-270001.8,1002657556,299.6286121,-26.99951482,20.562341,-62.54886237,-226.1992572,18.21776,18.679363,17.563435,1.1159286,0.46160316,0.6543255,14.78312287,18.06385147,-42.06889695,3.679831511,0
Gaia DR2 5994581963544203776,J155643.61-440439.0,206002220,239.181734,-43.92248947,20.55234627,168.4352145,-116.6969258,17.86995,18.209064,17.305859,0.9032059,0.33911514,0.5640907,14.43425638,16.40361798,19.05111546,-38.82407976,0
Gaia DR2 2411340531424191104,J230518.29-144551.1,1213711047,346.3262168,-13.2357813,14.67323097,171.8275643,-5.646850363,18.650803,19.12982,18.09449,1.0353298,0.47901726,0.55631256,14.48343138,-41.0380323,-8.480904023,-16.04778494,0
Gaia DR2 4358305011212780032,J163437.03-021729.4,1317599815,248.6543091,-1.708511056,14.00393924,-147.5963432,-48.71791712,18.820652,19.225166,18.206213,1.0189533,0.4045143,0.614439,14.5519031,0.234832662,-32.91287127,35.5130726,0
Gaia DR2 1594422496000994048,J152942.22+491220.9,1304187247,232.4258861,49.20585244,10.7150495,33.06708622,-94.12390908,19.327963,19.602259,18.734182,0.8680763,0.2742958,0.5937805,14.47793378,49.19813683,1.590287621,7.429958704,0
Gaia DR2 4611543459874840832,J175704.49+405254.5,213025123,269.2686924,40.88179776,32.30001608,17.70924354,327.7209525,17.004734,17.351717,16.39684,0.95487785,0.34698296,0.6078949,14.55074773,-39.22459812,25.25946851,14.24995441,0
Gaia DR2 6793895542167972352,J204949.51-322135.6,35386845,312.4563292,-31.64009934,12.27995203,7.275475618,-150.223655,18.765316,19.177853,18.20096,0.9768925,0.41253662,0.56435585,14.21129936,9.64109913,-46.23087237,-4.814315273,0
Gaia DR2 2225398718438581760,J225211.35+683915.5,87213422,343.0473,68.65430078,20.07487168,177.7742017,96.78346698,18.592459,19.076622,17.943481,1.1331406,0.48416328,0.6489773,15.10572261,-38.07463295,-7.822289919,8.156517251,0
Gaia DR2 2139525215338375680,J191558.39+524222.7,1079077742,288.9932867,52.70626927,16.98872993,-129.8546471,-42.73584027,17.888037,18.107437,17.489817,0.61762047,0.2194004,0.39822006,14.03884129,29.34206405,-0.964787262,34.36716343,0
Gaia DR2 2650863985573885568,J230246.63-011457.8,277832329,345.6942472,-0.750573547,12.61771284,62.76272029,-120.6750595,19.174301,19.62596,18.586386,1.0395737,0.45165825,0.5879154,14.67920434,7.560794112,-30.8988037,-23.28300911,0
Gaia DR2 5300226416222931840,J092037.34-602853.0,1304400000,140.1555686,-59.51862799,14.78583678,106.525615,-114.2072865,18.266401,18.57612,17.737797,0.8383236,0.3097191,0.5286045,14.11563083,55.42128732,18.54282891,5.19400657,0
Gaia DR2 4490483248223416576,J172341.62+083652.9,1526099121,260.9234442,8.614684884,11.42088529,24.72824943,-56.95328574,17.421547,17.352491,17.457298,-0.1048069,-0.06905556,-0.035751343,12.71004578,21.25174832,0.148289317,-11.4542146,0
Gaia DR2 3581084907532733184,J121853.95-100304.0,67830750,184.7247515,-9.948851264,10.76198049,-74.04873331,-70.45954302,19.190634,19.479328,18.639925,0.83940315,0.28869438,0.5507088,14.35009478,-8.133550838,-25.57893283,-16.27146722,0
Gaia DR2 4842515462338645760,J035139.70-445648.1,67021349,57.91540157,-43.05325779,11.30415423,55.51265814,60.14460432,18.386734,18.54945,18.136217,0.4132328,0.16271591,0.2505169,13.65292438,-25.8800887,7.150330391,18.74334232,0
Gaia DR2 5399043992976351872,J111627.22-360554.2,927747051,169.1133942,-35.90158808,13.05326302,-83.14877203,-68.96915488,18.66506,18.941944,18.236937,0.70500755,0.27688408,0.42812347,14.24365549,-8.765600455,-6.567791246,-25.53900561,0
Gaia DR2 459731585673026816,J025516.82+555321.1,971394285,43.82010319,55.88924353,11.42818672,79.41238004,-80.89712168,17.580935,17.69185,17.311213,0.38063812,0.11091614,0.26972198,12.87082116,-22.30563972,-23.95190035,-8.202898045,0
Gaia DR2 4446890665906313088,J164406.05+102613.9,816501323,251.0252108,10.43715299,10.14608459,70.19852659,-72.77537591,19.764364,20.166502,19.145382,1.0211201,0.40213776,0.6189823,14.79585664,34.99027628,7.291803651,-30.65630479,0
Gaia DR2 5945563360031058688,J175618.58-525414.8,1146088746,269.0773857,-51.09591375,11.70109592,-105.8925382,-33.52829788,19.516443,19.880602,18.874233,1.0063686,0.36415863,0.64221,14.85757595,2.636988025,-21.89219608,37.45114223,0
Gaia DR2 1464837457164974976,J125142.53+291222.7,844674879,192.9272227,29.20630173,10.91603217,-51.00894774,94.32960922,19.890827,20.31172,19.20666,1.1050606,0.42089272,0.68416786,15.08115121,-34.86153055,32.89447544,5.037875892,0
Gaia DR2 6153102609338147712,J124010.20-403700.1,646679696,190.0425372,-39.38329416,18.41249736,-139.4985392,-115.3835122,15.21766,15.187492,15.253372,-0.06587982,-0.03016758,-0.035712242,11.54322248,-17.32600358,-17.66910092,-22.29627495,0
Gaia DR2 1356856413065960960,J163809.02+411641.2,741121463,249.5376444,41.27811124,17.55373603,-45.97195809,-114.7060038,18.576328,18.878914,18.10734,0.771574,0.3025856,0.46898842,14.79817609,31.22672097,-9.480934594,15.10896946,0
Gaia DR2 5304368624426167296,J085553.21-585253.4,279830904,133.9717443,-57.11848157,11.01892663,-118.9580319,35.26164327,19.48189,19.991459,18.917185,1.0742741,0.50956917,0.5647049,14.69258618,-38.56493906,10.69590375,-22.88197759,0
Gaia DR2 6476647404891689728,J210226.02-535559.2,1367442339,315.6084407,-52.06693939,21.17195492,-150.3595359,-255.0012236,18.834581,19.525328,18.040209,1.4851189,0.6907463,0.79437256,15.46338618,19.53676101,-46.46892458,37.37690262,0
Gaia DR2 5691240071346059648,J094638.02-120245.2,1366766028,146.6583587,-11.95406301,10.03107628,-48.37121914,-60.42839544,18.079155,18.16351,17.89309,0.27042007,0.0843544,0.18606567,13.08589263,4.716443913,-8.668487151,-24.56744079,0
Gaia DR2 6799271058813651968,J204112.72-273145.8,1332280951,310.3029483,-26.47056665,15.97483582,38.38868279,-112.0441325,16.711931,16.69393,16.57045,0.12347984,-0.018001556,0.1414814,12.72911325,4.14180332,-20.38233309,-9.990480162,0
Gaia DR2 6169491822287122432,J132922.68-320704.1,1108934341,202.3445064,-31.88221119,11.87974556,-125.7153041,-108.8111307,19.457188,20.041086,18.764944,1.2761421,0.58389854,0.6922436,14.83122335,-24.42076863,-40.40220642,-23.08635847,0
Gaia DR2 3698040337339931776,J121548.74-010321.2,352726039,183.9530957,-0.944143582,11.04584473,10.28979103,-87.68375547,18.85818,19.044876,18.422174,0.62270164,0.186697,0.43600464,14.07417376,27.96494497,-15.10938472,-10.59368821,0
Gaia DR2 305232742928041216,J014648.46+322219.9,1371390465,26.70184741,32.3721842,11.01904439,112.0200596,-21.54506667,18.979862,19.253693,18.406462,0.8472309,0.2738304,0.5734005,14.19058188,-28.81945851,-23.90058064,8.903536726,0
Gaia DR2 4191428416321092352,J201124.94-104129.4,258011958,302.8538899,-9.308449763,12.43637445,49.16522112,-116.8606347,18.686392,19.0545,18.228619,0.82588196,0.36810875,0.4577732,14.15986078,12.45250633,-23.60399543,-27.02594084,0
Gaia DR2 1739921801713625600,J211329.26+072706.1,1639846825,318.371913,7.451669253,34.09195924,318.1570108,117.6513496,16.055876,16.300734,15.638219,0.6625147,0.24485779,0.4176569,13.71913558,-33.48857438,21.11797816,-17.05600907,0
Gaia DR2 2133762704959607296,J190723.11+510727.8,1314385861,286.8462769,51.12436859,13.27256689,-112.1440164,-16.76012671,18.752323,18.998182,18.2308,0.76738167,0.24585915,0.5215225,14.36709776,23.8820784,-3.333496354,40.06022098,0
Gaia DR2 6778974138586377984,J205245.41-364448.1,634882388,313.1892121,-35.25327393,15.67416576,100.6164083,-70.21282822,18.116068,18.333542,17.720108,0.61343384,0.21747398,0.39595985,14.09199006,-12.36369975,-8.775385921,-19.27505579,0
Gaia DR2 4799619871606470400,J052927.94-454849.3,630069960,82.3663875,-44.18634524,14.83190362,125.2950114,74.95533748,18.388237,18.703087,17.87461,0.82847595,0.31484985,0.5136261,14.24422147,-19.35738353,-4.811899542,42.51620738,0
Gaia DR2 1518753178064521728,J124003.65+362431.0,60137407,190.0151772,36.40857433,10.03306849,94.73755789,35.17473239,19.234985,19.576735,18.732376,0.84435844,0.3417492,0.50260925,14.24215424,35.57153947,48.08314653,5.807459491,0
Gaia DR2 1771018842404904832,J213938.11+152122.3,844821992,324.9087994,15.35619148,15.47535279,136.4172729,18.82812455,17.0244,17.115404,16.780561,0.33484268,0.09100342,0.24383926,12.9726035,-28.57314353,10.40652169,-17.67071889,0
Gaia DR2 2889456359534732800,J055736.77-340148.4,763942626,89.40321339,-33.96986644,10.60697644,86.07037081,-23.40300019,17.88849,17.96488,17.656288,0.30859184,0.07638931,0.23220253,13.0164487,17.06549964,-12.4943851,37.05066718,0
Gaia DR2 4731776877436482048,J035824.74-552911.0,17605822,59.60312405,-54.51356361,15.09892367,48.45424647,150.3617252,17.817383,18.071705,17.375648,0.69605637,0.25432205,0.4417343,13.71211276,-43.28979467,16.02509421,5.413449411,0
Gaia DR2 6461436142557639936,J215330.50-541319.2,510034553,328.3771111,-53.77797727,10.62186086,72.92845911,63.68770986,18.428888,18.604267,18.057934,0.5463333,0.1753788,0.3709545,13.55989136,-17.84075141,34.24637738,-20.69883503,0
Gaia DR2 3651028381228835456,J145225.13-014827.4,411901631,223.1046725,-0.192384419,22.69916436,154.8644217,131.1183797,17.858524,18.143175,17.2537,0.88947487,0.2846508,0.60482407,14.63857367,12.2217311,52.47347863,4.558167251,0
Gaia DR2 3126316040609035008,J065327.94+023947.2,467016926,103.3663824,2.663049783,19.39541559,-2.574854675,207.3431368,17.012655,17.22226,16.597326,0.62493324,0.20960426,0.41532898,13.45115071,-16.68304436,49.94063089,29.00481742,0
Gaia DR2 1835942117809734528,J202309.07+265831.1,39366290,305.7877733,26.97526655,11.2168125,79.45773474,-80.73886012,20.297108,20.780216,19.502497,1.2777195,0.48310852,0.794611,15.546455,12.53631114,2.666103486,-40.25885231,0
Gaia DR2 872009447786700672,J072959.86+271639.7,1003188711,112.4993631,27.27771287,17.2397894,-141.3486583,-91.59737268,16.245344,16.297838,16.076698,0.22113991,0.05249405,0.16864586,12.42800394,-7.203062705,-1.92198295,-36.09089114,0
Gaia DR2 4547072324269430784,J172017.95+163623.0,468143078,260.074764,16.60635578,10.60668931,9.807985001,-106.1488441,18.375736,18.599545,18.002182,0.5973625,0.22380829,0.37355423,13.50363548,40.21357609,-16.10448004,-13.15428614,0
Gaia DR2 996792884983596800,J060101.99+541756.0,149908089,90.25829922,54.29892486,11.59861512,-11.46022272,-109.0572272,16.684582,16.692646,16.63496,0.057685852,0.00806427,0.049621582,12.00661244,-13.29691404,-22.70694999,-16.45711209,0
Gaia DR2 6612044118594415232,J221650.54-331135.9,350744353,334.2105766,-32.80667071,16.12652554,-17.91102876,-145.36996,17.249352,17.404814,16.951996,0.45281792,0.15546227,0.29735565,13.28705555,19.99026608,-30.03410849,9.141869046,0
Gaia DR2 6429465338016396928,J202957.43-652540.1,122450968,307.4892806,-64.57225205,26.73776046,204.5442095,1.673784381,16.281178,16.387213,16.015078,0.37213516,0.10603523,0.26609993,13.41680266,-14.74206653,15.27047923,-22.88061719,0
Gaia DR2 2583892972844696448,J011048.53+123944.3,247812065,17.70223956,12.66228024,13.69582435,58.90970388,48.41943439,18.636581,18.718311,18.27585,0.442461,0.08172989,0.36073112,14.31952231,-17.37022004,9.877836638,18.74616378,0
Gaia DR2 3725166869742133248,J134633.26+091837.8,1045616515,206.6385657,9.31048243,17.31592509,-174.4016625,74.69091872,18.275236,18.715986,17.737854,0.97813225,0.44075012,0.5373821,14.46746462,-41.32255247,-3.087440224,22.96264226,0
Gaia DR2 3991040498009369856,J111753.26+213449.8,271680956,169.4719222,21.5805092,10.59876354,-29.40071217,-125.6414769,19.815416,20.281752,19.070915,1.2108364,0.4663353,0.7445011,14.94169235,17.67589018,-44.72004437,-5.089820723,0
Gaia DR2 5361691212158598656,J110441.45-515701.4,176553544,166.1726573,-50.04963029,24.60350145,-280.0447321,-3.4355017,18.036495,18.53875,17.359962,1.1787872,0.5022545,0.67653275,14.9914798,-40.18680223,-6.354875321,-15.66488819,0
Gaia DR2 2130610306341954688,J190356.02+465736.4,1134900183,285.9833743,46.96013823,10.02279096,9.109307193,62.78219232,16.826557,16.692863,16.982462,-0.28959846,-0.1336937,-0.15590477,11.83150052,-22.96493408,15.02390896,12.96511271,0
Gaia DR2 621824987157964544,J100720.86+154133.7,1614522364,151.8368606,15.69268043,13.90576722,-132.3823144,-9.804108999,17.54372,17.715406,17.236805,0.47860146,0.17168617,0.30691528,13.25969502,-28.69237806,0.439276355,-20.72289772,0
Gaia DR2 1118761258879977984,J091037.46+704511.5,262730769,137.6561537,70.75320034,14.92407129,-50.83063432,85.93932899,17.831491,17.928516,17.559517,0.36899948,0.09702492,0.27197456,13.70092805,4.743286918,34.52135706,-14.28659078,0
Gaia DR2 1820678800523761152,J194531.73+162734.2,375110614,296.3821985,16.45949629,21.38431296,-30.90439488,-295.5506508,14.08978,13.9547,14.040601,-0.08590031,-0.13507938,0.049179077,10.74025541,53.47017073,-26.54062186,-20.08625447,0
Gaia DR2 971299982043008768,J062351.62+505504.4,1347945881,95.96507543,50.91787116,18.35654922,-203.8525221,-7.61144642,18.211975,18.64621,17.637655,1.0085545,0.43423462,0.57431984,14.53093031,-2.369005952,32.35871175,-40.74252611,0
Gaia DR2 2464597369980330880,J013552.75-111735.5,1301076710,23.96982441,-10.70678428,12.44086639,-3.145234147,-117.4904334,19.121168,19.432947,18.519907,0.91304016,0.31177902,0.60126114,14.59542127,31.58216199,-23.78431629,-6.500626568,0
Gaia DR2 2615511422565919616,J221510.49-114521.2,1276509129,333.7937452,-10.24411662,11.18694683,-75.62358653,-84.41681981,18.58143,18.860073,18.151876,0.70819664,0.27864265,0.429554,13.8249883,46.78117519,-13.96810696,12.8185835,0
Gaia DR2 1831618524556441216,J202931.34+244321.4,1308435460,307.3805785,24.72259308,20.33151827,253.7414194,-0.986011189,18.402502,18.903028,17.674585,1.2284431,0.5005264,0.7279167,14.94335112,-27.78769465,17.75850986,-41.53631979,0
Gaia DR2 1050570750316642304,J094423.28+594441.3,747809929,146.0969647,59.74478396,12.42687101,82.56130861,-73.1087529,19.634626,19.976381,18.939295,1.0370865,0.3417549,0.6953316,15.10643534,25.95550312,-12.80590345,35.20029978,0
Gaia DR2 1885744595770968832,J230959.26+301110.3,486993224,347.4968592,30.18618931,11.6077811,123.9409744,-46.78485501,19.55576,20.058372,18.915596,1.1427765,0.50261307,0.6401634,14.87950548,-28.47071662,-12.74479914,-28.05332274,0
Gaia DR2 4823907052672454528,J050246.15-360047.5,271478938,75.69226892,-35.98683996,11.38803494,95.91949349,-55.35796275,19.398954,19.803272,18.841654,0.9616184,0.40431786,0.55730057,14.68119835,20.1698805,-22.65213122,35.11592156,0
Gaia DR2 1991357777161163904,J233040.97+512150.8,1071003529,352.6707207,51.36411329,19.07214243,160.2850404,69.10345932,15.079753,14.981257,15.122814,-0.14155674,-0.09849548,-0.043061256,11.48175128,-34.7462737,-3.791800457,10.36055025,0
Gaia DR2 902857685316692352,J081457.62+343743.7,856783969,123.7400931,34.62883526,14.68745615,65.60665851,-79.31761924,18.079065,18.21035,17.73836,0.4719906,0.13128471,0.34070587,13.91379824,17.30839955,-17.97833877,19.1173352,0
Gaia DR2 4705481889354417152,J005517.16-674500.7,1624299704,13.82153581,-66.24976699,13.40026369,-138.3649882,9.34060951,18.712612,19.049452,18.153685,0.8957672,0.33683968,0.55892754,14.34817887,45.43798603,39.6453561,3.683945609,0
Gaia DR2 6836403593706172672,J212151.55-165019.7,1026640243,320.4648442,-15.1612389,14.67368128,157.03166,-66.23187801,17.5161,17.714037,17.066324,0.6477127,0.19793701,0.4497757,13.34879534,-22.82830113,-9.992155939,-35.64768909,0
Gaia DR2 6361559602963567744,J201651.70-801402.8,972640469,304.2153732,-79.76593183,41.39584984,338.8942049,-273.1114363,16.183247,16.53993,15.659527,0.8804035,0.35668373,0.5237198,14.26803063,-33.41407391,-7.274145688,-18.22686997,0
Gaia DR2 1814161853317518464,J204132.28+192718.4,228925661,310.3845468,19.45506844,13.90336749,164.4620013,40.34346341,19.327799,19.838259,18.59565,1.242609,0.5104599,0.7321491,15.04339885,-37.23872861,22.21300206,-29.95919121,0
Gaia DR2 6348333955549947648,J204737.46-835358.6,545986920,311.9061289,-82.10044683,16.91203901,-106.7310509,77.085652,17.260319,17.374125,16.99696,0.37716484,0.11380577,0.26335907,13.40129861,36.3665189,24.85413635,21.88315775,0
Gaia DR2 31047184711544832,J030953.83+150510.0,1524603142,47.47431878,15.08614747,12.24630396,-53.05036717,-90.04651891,18.458515,18.606962,17.999193,0.607769,0.14844704,0.45932198,13.89854034,27.40088832,-0.831946171,-25.87374171,0
Gaia DR2 5585399054837389568,J073107.51-391936.8,805846564,112.7813376,-38.67304823,14.55059322,-133.2660278,-24.0799079,18.64422,18.971733,18.116444,0.85528946,0.32751274,0.5277767,14.45862385,-4.073897005,21.27438475,-35.10814694,0
Gaia DR2 6864738622536255744,J194622.10-234005.9,167481391,296.592102,-22.33173842,17.09049653,-148.2727354,-81.62273615,17.08425,17.255016,16.756199,0.49881744,0.17076683,0.3280506,13.2480229,27.7233998,-20.35087212,34.32516113,0
Gaia DR2 1500140065408640512,J134019.75+403300.7,1179243571,205.0822643,40.55024205,16.45712517,75.20589553,-186.2488088,18.714897,19.188782,18.026968,1.1618137,0.47388458,0.68792915,14.79666702,57.00497599,-15.61698841,14.16778573,0
Gaia DR2 5955713952622816000,J174354.12-445655.3,1622205298,265.9754813,-43.05132517,15.90445461,-43.96794478,-204.2976858,17.833294,18.16507,17.266773,0.89829636,0.33177567,0.5665207,13.84088782,-8.935292368,-46.51195964,-13.37450047,0
Gaia DR2 537393832858638464,J000827.89+722406.1,204566381,2.116247777,72.40169695,13.03916134,121.002112,9.457166682,17.875288,18.052671,17.531199,0.52147293,0.17738342,0.3440895,13.45153631,-32.52643709,-10.54618051,2.541410131,0
